0.2,0.8,5,0.0,-122.36467236467236
0.2,0.8,20,0.0,-121.7948717948718
0.2,0.8,50,0.0,-118.16239316239316
0.2,1.2,5,0.0,-241.16809116809117
0.2,1.2,20,0.0,-238.6039886039886
0.2,1.2,50,0.0,-241.3105413105413
0.2,1.6,5,0.0,-353.988603988604
0.2,1.6,20,0.0,-356.6951566951567
