0.2,1.6,25,0.0,-353.06267806267806
0.2,1.6,50,0.0,-349.7150997150997
0.4,0.8,5,0.0,-20.94017094017094
0.4,0.8,10,0.0,-22.293447293447294
0.4,0.8,20,0.0,-23.005698005698004
0.4,0.8,25,0.0,-21.794871794871796
0.4,0.8,50,0.0,-19.373219373219374
0.4,1.0,5,0.0,-45.72649572649573
0.4,1.0,10,0.0,-42.73504273504273
0.4,1.0,20,0.0,-38.603988603988604
0.4,1.0,25,0.0,-43.23361823361823
0.4,1.0,50,0.0,-45.15669515669516
0.4,1.2,5,0.0,-68.37606837606837
0.4,1.2,10,0.0,-70.08547008547009
0.4,1.2,20,0.0,-68.01994301994301
0.4,1.2,25,0.0,-70.7977207977208
0.4,1.2,50,0.0,-68.37606837606837
0.4,1.4,5,0.0,-102.35042735042735
0.4,1.4,10,0.0,-97.22222222222223
0.4,1.4,20,0.0,-97.15099715099716
0.4,1.4,25,0.0,-97.29344729344729
0.4,1.4,50,0.0,-98.86039886039886
0.4,1.6,5,0.0,-136.32478632478632
0.4,1.6,10,0.0,-132.97720797720797
0.4,1.6,20,0.0,-132.62108262108262
0.4,1.6,25,0.0,-135.82621082621083
0.4,1.6,50,0.0,-132.83475783475782
0.6,0.8,5,0.0,15.527065527065528
0.6,0.8,10,0.0,18.66096866096866
0.6,0.8,20,0.0,18.09116809116809
0.6,0.8,25,0.0,19.373219373219374
0.6,0.8,50,0.0,18.162393162393162
0.6,1.0,5,0.0,5.27065527065527
0.6,1.0,10,0.0,6.695156695156695
0.6,1.0,20,0.0,8.974358974358974
0.6,1.0,25,0.0,6.267806267806268
0.6,1.0,50,0.0,8.333333333333334
0.6,1.2,5,0.0,-5.84045584045584
0.6,1.2,10,0.0,-3.2763532763532766
0.6,1.2,20,0.0,-4.985754985754986
0.6,1.2,25,0.0,-6.908831908831909
0.6,1.2,50,0.0,-7.977207977207978
0.6,1.4,5,0.0,-22.00854700854701
0.6,1.4,10,0.0,-26.63817663817664
0.6,1.4,20,0.0,-24.145299145299145
0.6,1.4,25,0.0,-25.14245014245014
0.6,1.4,50,0.0,-24.715099715099715
0.6,1.6,5,0.0,-41.096866096866094
0.6,1.6,10,0.0,-44.01709401709402
0.6,1.6,20,0.0,-41.096866096866094
0.6,1.6,25,0.0,-40.028490028490026
0.6,1.6,50,0.0,-42.16524216524216
0.8,0.8,5,0.0,34.82905982905983
0.8,0.8,10,0.0,36.53846153846154
0.8,0.8,20,0.0,36.396011396011396
0.8,0.8,25,0.0,36.03988603988604
0.8,0.8,50,0.0,35.47008547008547
0.8,1.0,5,0.0,30.76923076923077
0.8,1.0,10,0.0,26.210826210826212
0.8,1.0,20,0.0,29.202279202279204
0.8,1.0,25,0.0,28.49002849002849
0.8,1.0,50,0.0,29.558404558404558
0.8,1.2,5,0.0,19.444444444444443
0.8,1.2,10,0.0,19.444444444444443
0.8,1.2,20,0.0,21.723646723646723
0.8,1.2,25,0.0,21.011396011396013
0.8,1.2,50,0.0,24.074074074074073
0.8,1.4,5,0.0,11.03988603988604
0.8,1.4,10,0.0,11.467236467236468
0.8,1.4,20,0.0,8.618233618233619
0.8,1.4,25,0.0,14.316239316239317
0.8,1.4,50,0.0,14.031339031339032
0.8,1.6,5,0.0,1.8518518518518519
0.8,1.6,10,0.0,-1.566951566951567
0.8,1.6,20,0.0,2.421652421652422
0.8,1.6,25,0.0,2.3504273504273505
0.8,1.6,50,0.0,1.0683760683760684
