0.7,0.6,2,0.0,35.541310541310544
0.7,0.6,5,0.0,35.47008547008547
0.7,0.6,20,0.0,33.831908831908834
0.7,0.6,50,0.0,34.75783475783476
0.7,0.6,100,0.0,34.116809116809115
0.7,0.8,2,0.0,29.558404558404558
0.7,0.8,5,0.0,28.133903133903132
0.7,0.8,20,0.0,27.77777777777778
0.7,0.8,50,0.0,30.1994301994302
0.7,0.8,100,0.0,26.63817663817664
0.7,1.0,2,0.0,19.729344729344728
0.7,1.0,5,0.0,19.444444444444443
0.7,1.0,20,0.0,22.435897435897434
0.7,1.0,50,0.0,19.8005698005698
0.7,1.0,100,0.0,20.156695156695157
0.8,0.6,2,0.0,41.168091168091166
0.8,0.6,5,0.0,39.38746438746439
0.8,0.6,20,0.0,40.527065527065524
0.8,0.6,50,0.0,39.67236467236467
0.8,0.6,100,0.0,41.38176638176638
0.8,0.8,2,0.0,35.8974358974359
0.8,0.8,5,0.0,38.675213675213676
0.8,0.8,20,0.0,36.25356125356125
0.8,0.8,50,0.0,35.541310541310544
0.8,0.8,100,0.0,34.686609686609685
0.8,1.0,2,0.0,28.91737891737892
0.8,1.0,5,0.0,29.985754985754987
0.8,1.0,20,0.0,27.564102564102566
0.8,1.0,50,0.0,28.988603988603987
0.8,1.0,100,0.0,29.202279202279204
0.9,0.6,2,0.0,43.162393162393165
0.9,0.6,5,0.0,42.45014245014245
0.9,0.6,20,0.0,43.51851851851852
0.9,0.6,50,0.0,44.3019943019943
0.9,0.6,100,0.0,42.37891737891738
0.9,0.8,2,0.0,40.883190883190885
0.9,0.8,5,0.0,40.17094017094017
0.9,0.8,20,0.0,39.957264957264954
0.9,0.8,50,0.0,39.458689458689456
0.9,0.8,100,0.0,38.74643874643875
0.9,1.0,2,0.0,33.68945868945869
0.9,1.0,5,0.0,34.686609686609685
0.9,1.0,20,0.0,34.33048433048433
0.9,1.0,50,0.0,33.19088319088319
0.9,1.0,100,0.0,33.47578347578347
2.0,0.6,2,0.0,54.13105413105413
2.0,0.6,5,0.0,52.35042735042735
2.0,0.6,20,0.0,52.635327635327634
2.0,0.6,50,0.0,52.49287749287749
2.0,0.6,100,0.0,53.34757834757835
2.0,0.8,2,0.0,52.49287749287749
2.0,0.8,5,0.0,52.136752136752136
2.0,0.8,20,0.0,52.92022792022792
2.0,0.8,50,0.0,53.06267806267806
2.0,0.8,100,0.0,51.851851851851855
2.0,1.0,2,0.0,52.56410256410256
2.0,1.0,5,0.0,50.28490028490028
2.0,1.0,20,0.0,52.56410256410256
2.0,1.0,50,0.0,52.706552706552706
2.0,1.0,100,0.0,52.77777777777778
