1.9,0.6,1,0.0,53.13390313390313
1.9,0.6,2,0.0,52.92022792022792
1.9,0.6,100,0.0,52.635327635327634
1.9,0.6,200,0.0,53.205128205128204
1.9,0.6,300,0.0,52.77777777777778
1.9,0.8,1,0.0,52.065527065527064
1.9,0.8,2,0.0,51.78062678062678
1.9,0.8,100,0.0,53.56125356125356
1.9,0.8,200,0.0,52.99145299145299
1.9,0.8,300,0.0,52.92022792022792
2.0,0.6,1,0.0,53.205128205128204
2.0,0.6,2,0.0,51.851851851851855
2.0,0.6,100,0.0,52.99145299145299
2.0,0.6,200,0.0,52.56410256410256
2.0,0.6,300,0.0,53.27635327635328
2.0,0.8,1,0.0,52.77777777777778
2.0,0.8,2,0.0,53.27635327635328
2.0,0.8,100,0.0,53.774928774928775
2.0,0.8,200,0.0,52.635327635327634
2.0,0.8,300,0.0,52.77777777777778
2.1,0.6,1,0.0,53.27635327635328
2.1,0.6,2,0.0,53.774928774928775
2.1,0.6,100,0.0,52.35042735042735
2.1,0.6,200,0.0,51.63817663817664
2.1,0.6,300,0.0,52.421652421652425
2.1,0.8,1,0.0,52.56410256410256
2.1,0.8,2,0.0,52.635327635327634
2.1,0.8,100,0.0,52.99145299145299
2.1,0.8,200,0.0,52.92022792022792
2.1,0.8,300,0.0,53.56125356125356
2.2,0.6,1,0.0,52.20797720797721
2.2,0.6,2,0.0,51.21082621082621
2.2,0.6,100,0.0,52.20797720797721
2.2,0.6,200,0.0,52.27920227920228
2.2,0.6,300,0.0,52.77777777777778
2.2,0.8,1,0.0,52.706552706552706
2.2,0.8,2,0.0,52.706552706552706
2.2,0.8,100,0.0,51.78062678062678
2.2,0.8,200,0.0,52.20797720797721
2.2,0.8,300,0.0,52.77777777777778
2.3,0.6,1,0.0,52.421652421652425
2.3,0.6,2,0.0,52.20797720797721
2.3,0.6,100,0.0,52.92022792022792
2.3,0.6,200,0.0,51.78062678062678
2.3,0.6,300,0.0,50.85470085470085
2.3,0.8,1,0.0,52.56410256410256
2.3,0.8,2,0.0,52.84900284900285
2.3,0.8,100,0.0,52.421652421652425
2.3,0.8,200,0.0,53.774928774928775
2.3,0.8,300,0.0,52.99145299145299
